municipalidad;codigo_portal;anio;fecha_acta;descripcion;url_descarga;ruta_archivo;fuente_portal
Chillán Viejo;MU043;2025;2025-05-13;2025 Mayo Actas Concejo Municipal Acta Actas de sesiones de Consejo 14 13/05/2025 09/06/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 14 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 13 DE MAYO 2025.- Acta de sesion Ordinaria Nº 14;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2014++MARTES+13+DE+MAYO+2025.-.pdf/634c6598-0e21-40a5-8c80-ccaf4b12ccbb;D:\trabajo max\chillan_viejo\2025\2025-05-13.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-05-06;2025 Mayo Actas Concejo Municipal Acta Actas de sesiones de Consejo 13 06/05/2025 09/06/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 13 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 06 DE MAYO 2025.- Acta de sesión Ordinaria Nº 13;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2013+MARTES+06+DE+MAYO+2025.pdf/f74d7707-e792-403d-b696-231f1df014c7;D:\trabajo max\chillan_viejo\2025\2025-05-06.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-04-15;2025 Abril Actas Concejo Municipal Acta Actas de sesiones de Consejo 12 15/04/2025 14/05/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA N° 12 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 15 DE ABRIL 2025.- Acta de sesión Ordinaria N° 12;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2012+DIA+MARTES+15+DE+ABRIL+2025.pdf/2fd595bb-d192-4563-90f5-b07de8343fb3;D:\trabajo max\chillan_viejo\2025\2025-04-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-04-08;2025 Abril Actas Concejo Municipal Acta Actas de Sesiones del Consejo 11 08/04/2025 14/05/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA N°11 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 08 DE ABRIL 2025.- Acta de sesion Ordinaria N° 11;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2011+DIA+MARTES+08+DE+ABRIL+2025.pdf/4052beab-fe02-4e89-8dbc-b85a0760bdeb;D:\trabajo max\chillan_viejo\2025\2025-04-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-04-01;2025 Abril Actas Concejo Municipal Acta Actas de sesiones del Consejo 10 01/04/2025 14/05/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 10 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 01 DE ABRIL 2025.- Acta de sesión Ordinaria Nº 10;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2010+DIA+MARTES+01+DE+ABRIL+2025.pdf/727cfb2c-1556-42a0-997d-1e0854fe31ba;D:\trabajo max\chillan_viejo\2025\2025-04-01.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-03-18;2025 Marzo Actas Concejo Municipal Acta Actas de sesiones de Concejo 09 18/03/2025 10/04/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 09 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA 18 DE MARZO DEL AÑO 2025.- Acta de sesión Ordinaria Nº 09;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2009+DIA+MARTES++18+DE+MARZO+2025.-.pdf/25662014-6d8a-43a3-8c16-7727ebad007d;D:\trabajo max\chillan_viejo\2025\2025-03-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-03-11;2025 Marzo Actas Concejo Municipal Acta Actas de sesiones del Concejo 08 11/03/2025 10/04/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 08 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA 11 DE MARZO DEL AÑO 2025 Acta de sesión Ordinaria Nº 08;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%B008.pdf/7272f5e5-7234-46ee-8c3d-2259d9948f73;D:\trabajo max\chillan_viejo\2025\2025-03-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-03-04;2025 Marzo Actas Concejo Municipal Acta Actas de sesiones de Concejo 07 04/03/2025 09/04/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA N° 07 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA 04 DE MARZO DEL AÑO 2025 Acta de sesion Ordinaria N° 07;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2007++DIA+MARTES+04+DE+MARZO+2025.pdf/4aa9cf3f-20f1-429a-9a55-bcd81faf5f2e;D:\trabajo max\chillan_viejo\2025\2025-03-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-02-28;2025 Febrero Actas Concejo Municipal Acta Actas de sesiones del Consejo 06 28/02/2025 14/03/2025 Pagina web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 06 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA VIERNES 28 DE FEBRERO 2025.- Acta Ordinaria Nº 06;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2006+DIA+28+DE+FEBRERO+2025.pdf/6bc48db9-ea69-4a38-b2bf-9ba2d874b3e1;D:\trabajo max\chillan_viejo\2025\2025-02-28.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-02-25;2025 Febrero Actas Concejo Municipal Acta Actas de sesiones de Concejo 05 25/02/2025 14/03/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 05 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 25 DE FEBRERO 2025.- Acta Ordinaria Nº 05;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2005++DIA++25+DE+FEBRERO+2025.pdf/566082e4-e657-491a-8248-8e3eb9b983eb;D:\trabajo max\chillan_viejo\2025\2025-02-25.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-02-04;2025 Febrero Actas Concejo Municipal Acta Actas de sesiones del Consejo 04 04/02/2025 14/03/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA Nº 04 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 04 DE FEBRERO DEL AÑO 2025.- Acta ordinaria Nº 04;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%AA%2004+DIA+MARTES+04+DE+FEBRERO+2025.pdf/2f861423-de5a-42cb-a856-2aaa5a055e93;D:\trabajo max\chillan_viejo\2025\2025-02-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-01-21;2025 Enero Actas Concejo Municipal Acta Actas de Sesiones de Consejo 03 21/01/2025 06/02/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA N° 03 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHAC MARTES 21 DE ENERO 2025 .- Acta de Sesión Ordinaria N° 03;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2003+DE+FECHA+21+DE+ENERO+2025.pdf/d041e134-e287-40b6-acbc-6c7b0ffb9676;D:\trabajo max\chillan_viejo\2025\2025-01-21.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-01-14;2025 Enero Actas Concejo Municipal Acta Actas de sesiones del Concejo 02 14/01/2025 06/02/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION ORDINARIA N° 02 DEL HONORABLE CONCEHJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 07 DE ENERO 2025 .- Acta Ordinaria N° 02;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+SESION+ORDINARIA+N%C2%BA%2002+DE+FECHA+14+DE+ENERO+2025.pdf/255fc51c-fad3-4062-9bc1-1e6397139420;D:\trabajo max\chillan_viejo\2025\2025-01-14.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-01-07;2025 Enero Actas Concejo Municipal Acta Actas de sesiones del Concejo 01 07/01/2025 06/02/2025 Pagina Web del Organismo No No Aplica ACTA SESION ORDINARIA N° 01 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DE FECHA MARTES 7 DE ENERO DEL AÑO 2025 .- Acta sesión Ordinaria N° 01;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA++SESION+ORDINARIA+N%C2%BA%201+DIA+MARTES+07+DE+ENERO+2025.pdf/aef8e6d6-f619-4a6f-aad7-28600e136058;D:\trabajo max\chillan_viejo\2025\2025-01-07.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-12-29;2025 Diciembre Actas Concejo Municipal Acta Pagina Web del Organismo 02 29/12/2025 14/01/2026 Pagina Web del Organismo No No Aplica ACTA DE SESION EXTRAORDINARIA N° 02 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO LUNES 29 DE DICIEMBRE 2025.- Acta de sesion Extraordinaria N° 02;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESION+EXTRAORDINARIA+N%C2%B0%2002+DIA+LUNES+29+DE+DICIEMBRE+2025.pdf/5e045c81-6ec1-4c56-ab3e-b1ffe377e444;D:\trabajo max\chillan_viejo\2025\2025-12-29.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Chillán Viejo;MU043;2025;2025-04-28;2025 Abril Actas Concejo Municipal Acta Actas de sesiones de Concejo 01 28/04/2025 14/05/2025 Pagina Web del Organismo No No Aplica ACTA DE SESION EXTRAORDINARIA N° 01 DEL HONORABLE CONCEJO MUNICIPAL DE CHILLAN VIEJO DIA LUNES 28 DE ABRIL 2025.- Acta Extraordinaria N° 01;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESION+EXTRAORDINARIA+N%C2%BA%2001+DIA+LUNES+28+DE+ABRIL+2025.pdf/5e267e72-b7aa-4072-b54f-71334897d228;D:\trabajo max\chillan_viejo\2025\2025-04-28.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU043
Cobquecura;MU048;2024;2024-12-30;2024 Diciembre 2024-2028 Acta Actas Concejo Municipal 02 Secretaria Municipal 30/12/2024 Enlace Acta Ordinaria;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+N%C2%B0%202+Sesi%C3%B3n+Ordinaria+CM.pdf/a2f19a5a-43fd-4720-85a7-012b1ac08298;D:\trabajo max\cobquecura\2024\2024-12-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU048
Cobquecura;MU048;2024;2024-12-23;2024 Diciembre 2024-2028 Acta Actas Concejo Municipal 01 p3 Secretaria Municipal 23/12/2024 Enlace Acta Ordinaria;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+N%C2%B0%201+Sesi%C3%B3n+Ordinaria+CM+Per%C3%ADodo+2024-2028+p3.pdf/ee9732b4-c6b3-46e7-91be-2b8c3eeb2703;D:\trabajo max\cobquecura\2024\2024-12-23.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU048
Cobquecura;MU048;2024;2024-12-23;2024 Diciembre 2024-2028 Acta Actas Concejo Municipal 01 p2 Secretaria Municipal 23/12/2024 Enlace Acta Ordinaria;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+N%C2%B0%201+Sesi%C3%B3n+Ordinaria+CM+Per%C3%ADodo+2024-2028+p2.pdf/e2d4f7d3-178e-4997-a643-67cd8155244a;D:\trabajo max\cobquecura\2024\2024-12-23_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU048
Cobquecura;MU048;2024;2024-12-23;2024 Diciembre 2024-2028 Acta Actas Concejo Municipal 01 p1 Secretaria Municipal 23/12/2024 Enlace Acta Ordinaria;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+N%C2%B0%201+Sesi%C3%B3n+Ordinaria+CM+Per%C3%ADodo+2024-2028+p1.pdf/0c91aebb-e689-48fa-82a0-ce1881b4ecca;D:\trabajo max\cobquecura\2024\2024-12-23_2.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU048
Cochrane;MU050;2025;2025-09-02;2025 Septiembre Acta N°32 02.09.2025;https://ilustremunicochrane-my.sharepoint.com/:b:/g/personal/josselin_haro_municochrane_cl/EV_9RXzTkxVKriS_kipIm8gBXe3VfUMS5Gn8_6fd8_VR7A?e=a4r7A1&download=1;D:\trabajo max\cochrane\2025\2025-09-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU050
Cochrane;MU050;2025;2025-09-30;2025 Septiembre Acta N°34 30.09.2025;https://ilustremunicochrane-my.sharepoint.com/:b:/g/personal/josselin_haro_municochrane_cl/EVrb_PIiQ79FvApGyUvrzQ0BOZL3kLvhzg31TJl52z1GaA?e=kAPF1H&download=1;D:\trabajo max\cochrane\2025\2025-09-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU050
Cochrane;MU050;2025;2025-11-13;2025 Noviembre Acta N°40 13.11.2025;https://ilustremunicochrane-my.sharepoint.com/:b:/g/personal/josselin_haro_municochrane_cl/EYGZOhfrDplOhufki6NiJNABcKM_gqH57A9s1v6MGc__KQ?e=8aE1jm&download=1;D:\trabajo max\cochrane\2025\2025-11-13.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU050
Cochrane;MU050;2025;2025-11-18;2025 Noviembre Acta N°41 18.11.2025;https://ilustremunicochrane-my.sharepoint.com/:b:/g/personal/josselin_haro_municochrane_cl/IQB_u4xFltc2Tb61Lrfw1SFOAeqVrQFvBaQ16Fm9h0UuS4U?e=9NNEKS&download=1;D:\trabajo max\cochrane\2025\2025-11-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU050
Coelemu;MU052;2024;2024-01-05;2024 Enero Actas Concejo Municipal Acta Actas del Concejo Municipal 1 05/01/2024 12/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 1/2024, celebrada por el Honorable Concejo Municipal de Coelemu el lunes 5 de enero de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.E.+N%C2%B01+del+10.12.2024.pdf/8eb27386-597d-40af-b14d-5f0350ca1e87;D:\trabajo max\coelemu\2024\2024-01-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-02-09;2024 Febrero Actas Concejo Municipal Acta Actas del Concejo Municipal 5 09/02/2024 13/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 5/2024, celebrada por el Honorable Concejo Municipal de Coelemu el viernes 09 de febrero de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.O.+N%C2%B05+del+09.02.2024.pdf/c5b3e5e2-6087-4ab3-80b3-57155f00d8c4;D:\trabajo max\coelemu\2024\2024-02-09.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-02-02;2024 Febrero Actas Concejo Municipal Acta Actas del Concejo Municipal 4 02/02/2024 13/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 4/2024, celebrada por el Honorable Concejo Municipal de Coelemu el viernes 2 de febrero de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.O.+N%C2%B04+del+02.02.2024.pdf/48dd8892-b808-4311-b7cf-2057428d96d1;D:\trabajo max\coelemu\2024\2024-02-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-02-16;2024 Marzo Actas Concejo Municipal Acta Actas del Concejo Municipal 6 16/02/2024 12/04/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 6/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 16 de febrero de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+6+de+202420240412_17081291.pdf/9fc50208-5c50-4282-9038-e41e268ea287;D:\trabajo max\coelemu\2024\2024-02-16.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-01-12;2024 Marzo Actas Concejo Municipal Acta Actas del Concejo Municipal 3 12/01/2024 12/04/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 3/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 12 de enero de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+3+de+202420240412_17100482.pdf/6545c469-10ea-4d61-b06c-17e384d5ba4f;D:\trabajo max\coelemu\2024\2024-01-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-01-10;2024 Marzo Actas Concejo Municipal Acta Actas del Concejo Municipal 2 10/01/2024 12/04/2024 página web del organismo No No Aplica Acta Sesión Ordinaria N° 2/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 10.01.2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+2+de+202420240412_17193845.pdf/622a856a-3410-4ae7-81ab-3ab04078716c;D:\trabajo max\coelemu\2024\2024-01-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-04-18;2024 Abril Actas Concejo Municipal Acta Actas del Concejo Municipal 5 18/04/2024 12/08/2025 Sitio web del municipio No No Aplica Acta Sesión Extraordinaria N° 5/2024, celebrada por el Honorable Concejo Municipal de Coelemu el viernes 18 de abril de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.E.+N%C2%B05+del+18.04.2024.pdf/1a96af3c-d065-40eb-ae63-55844239da0b;D:\trabajo max\coelemu\2024\2024-04-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-03-01;2024 Abril Actas Concejo Municipal Acta Actas del Concejo Municipal 7 01/03/2024 14/05/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 7/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 01.03.2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+SO+7+de+2024.pdf/50460f4c-3e57-4638-a03b-d363ac14c048;D:\trabajo max\coelemu\2024\2024-03-01.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-06-21;2024 Agosto Actas Concejo Municipal Acta Actas del Concejo Municipal 18 21/06/2024 12/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 18/2024, celebrada por el Honorable Concejo Municipal de Coelemu el viernes 21 junio de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.O.+N%C2%B018+del+21.06.2024.pdf/47cec589-77d1-4d78-aa29-e9a5940d1051;D:\trabajo max\coelemu\2024\2024-06-21.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-06-14;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 17 14/06/2024 12/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 17/2024, celebrada por el Honorable Concejo Municipal de Coelemu el viernes 14 junio de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.O.+N%C2%B017+de+14.06.2024.pdf/2b42a2db-0863-4ab9-ba3e-63aa429f2c0d;D:\trabajo max\coelemu\2024\2024-06-14.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-06-10;2024 Junio Actas Concejo Municipal Acta Actas del Concejo Municipal 16 10/06/2024 12/08/2025 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 16/2024, celebrada por el Honorable Concejo Municipal de Coelemu el lunes 10 de junio de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+S.O.+N%C2%B016+del+10.06.2024.pdf/c345d803-7614-4525-b2ba-cb2224d6a6a3;D:\trabajo max\coelemu\2024\2024-06-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-03-08;2024 Junio Actas Concejo Municipal Acta Actas del Concejo Municipal 8 08/03/2024 12/07/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 8/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 12 de julio de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+8+de+202420240712_15385496.pdf/da035190-4bae-4e8f-a0cf-d548ea0425dd;D:\trabajo max\coelemu\2024\2024-03-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-05-17;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 15 17/05/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 15/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 17 de mayo de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B015-2024.pdf/7715f527-68ec-4b9d-9bb8-19b78cbd641c;D:\trabajo max\coelemu\2024\2024-05-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-05-10;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 14 10/05/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 14/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 10 de mayo de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B014-2024.pdf/3f1b3f20-ec9e-4774-b106-d129992a94e5;D:\trabajo max\coelemu\2024\2024-05-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-05-03;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 13 03/05/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 13/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 03 de mayo de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B013-2024.pdf/ee4bfe22-4c25-4422-aac8-352648a015e2;D:\trabajo max\coelemu\2024\2024-05-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-04-19;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 12 19/04/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 12/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 19 de abril de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B012-2024.pdf/2fbccc0d-8ba9-4f39-b71c-5fa3c0ff3e3c;D:\trabajo max\coelemu\2024\2024-04-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-04-12;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 11 12/04/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 11/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 12 de abril de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B011-2024.pdf/fe015902-ec2d-4a8c-87b0-07ce651d4118;D:\trabajo max\coelemu\2024\2024-04-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-04-05;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 10 05/04/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 10/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 05 de abril de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B010-2024.pdf/50e8b321-e486-47b6-902c-a6c9e55d6885;D:\trabajo max\coelemu\2024\2024-04-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
Coelemu;MU052;2024;2024-03-15;2024 Julio Actas Concejo Municipal Acta Actas del Concejo Municipal 9 15/03/2024 13/08/2024 Sitio web del municipio No No Aplica Acta Sesión Ordinaria N° 9/2024, celebrada por el Honorable Concejo Municipal de Coelemu el 15 de marzo de 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+DE+SESI%C3%93N+ORDINARIA+N%C2%B09-2024.pdf/d5ff3fa4-e7c5-4e22-9902-6de91a88dea0;D:\trabajo max\coelemu\2024\2024-03-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU052
